,0,1,2
SID_Psammocora_contigua,18.38660576124992,-0.4689698075330159,-12.751096529260016
SID_Psammocora_nierstraszi,17.801082969177365,-1.1813641740810275,-12.80779214549122
SID_Psammocora_profundacella,17.199693606444338,-1.0133096105869326,-13.60023208845027
SID_Psammocora_digitata,17.869040238819426,-0.7845414961269777,-13.827454025595745
SID_Psammocora_albopicta,18.580556866940277,-0.8344786412517807,-13.396272459421624
SID_Psammocora_haimeana,18.502362567532472,-1.023278338771893,-13.169166779733338
FUN_Pleuractis_gravis,18.308180538241817,-0.6772298142763604,-14.309816791269425
SID_Coscinaraea_wellsi,16.85506795263277,-1.044018639402734,-15.441918726353322
SID_Psammocora_explanulata,17.669420284732976,-1.1628322850721398,-15.613846093347913
FUN_Pleuractis_paumotensis,17.84696628195349,-1.0784773374419054,-13.619561429612192
FUN_Pleuractis_granulosa,18.538066496629334,-1.311467189480815,-13.86266776636365
FUN_Pleuractis_moluccensis,18.188081601140155,-1.123774285458531,-14.47051419453212
FUN_Cycloseris_cyclolites,18.10930618429653,-1.8619859626257214,-14.482770505624378
FUN_Cycloseris_tenuis,18.839648332854747,-1.5153481151059436,-14.534627204935921
FUN_Cycloseris_mokai,18.449259881400025,-0.7166536399432869,-14.530073820350882
FUN_Cycloseris_fragilis,19.022727276279568,-1.2942000202295134,-15.342311180048192
FUN_Cycloseris_vaughani,18.89374254437548,-0.974462339265548,-15.749088292870812
FUN_Cycloseris_costulata,18.242569366478673,-1.3453515993757268,-14.672134705133335
FUN_Cycloseris_sinensis,18.30481249300195,-1.399944061128742,-14.202892510017099
FUN_Ctenactis_crassa,17.368224061045076,-0.6627319554364233,-14.111178898840521
FUN_Ctenactis_albitentaculata,18.17681680098087,-0.5291604688306838,-15.86404120014128
FUN_Ctenactis_echinata,18.20234858316991,-0.3831498652306908,-16.021535508868077
FUN_Herpolitha_limax,18.64969424263183,-1.1700253369938034,-15.29082707156231
FUN_Polyphyllia_talpina,18.33712078258167,-0.33517930990456546,-15.256116282346577
FUN_Lithophyllon_concinna,18.634429965271572,-0.9579929246504172,-14.030682680196188
FUN_Lithophyllon_repanda,18.48889842661156,-1.4750337115218541,-14.51539143199767
FUN_Lithophyllon_spinifer,18.111765293663222,-1.6383868840275089,-15.026584732968303
FUN_Lithophyllon_scabra,18.545754449326992,-1.035900491563906,-14.58193850784681
FUN_Lithophyllon_undulatum,18.546273450589624,-0.9425981343956094,-15.148545318170175
FUN_Heliofungia_fralinae,18.46989583735257,-1.5950524782574844,-14.793655054664306
FUN_Heliofungia_actiniformis,18.77691692447358,-0.8114557120770094,-15.13641195857671
FAV_Leptastrea_transversa,18.61420619499215,-0.8057057257378751,-15.574659862385154
FAV_Leptastrea_pruinosa,18.461849950831947,-0.571437227395871,-15.370210165887933
FAV_Leptastrea_purpurea,18.42219972773913,-1.5774725079286596,-14.89239796173546
FUN_Lobactis_scutaria,19.288106943790922,-0.7658039525258913,-14.142071040235871
FUN_Halomitra_pileus,19.09980123195462,-1.0669797339561333,-15.032082140195921
FUN_Halomitra_clavator,18.905976448826053,-1.0769827608701714,-15.329610591943998
FUN_Danafungia_scruposa,19.235575683691188,-0.7641612423300267,-15.066349656832003
FUN_Fungia_fungites,19.533912076273264,-1.3962962121851819,-14.628933083179515
FUN_Podabacia_motuporensis,18.95739073514792,-0.4415071642173862,-15.31575015025975
FUN_Podabacia_crustacea,19.358622764391033,-0.5301940309122681,-14.851387876736588
FUN_Sandalolitha_dentata,18.95169201484876,-0.9120508885886228,-14.595788800316846
FUN_Sandalolitha_robusta,18.79020927418724,-1.3295009383885652,-14.224255162303146
FUN_Zoopilus_echinatus,18.772243612964857,-1.4332055414000957,-14.901521995441868
FUN_Podabacia_kunzmanni,18.67044795750677,-1.1017366396513826,-15.032101801831633
FUN_Podabacia_sinai,19.2234006220976,-1.2769941586208438,-15.91546548541504
MEA_Meandrina_braziliensis,17.145462110707548,-0.7859944295845671,-1.3754370614073053
MEA_Dichocoenia,17.482752327287116,-1.4349788353053674,-2.0501035339145357
MEA_Eusmilia_fastigiata,17.548977861449796,-1.4721085312107298,-1.2863698415728342
MEA_Meandrina_meandrites,17.37100404123226,-1.2154462395779344,-1.36708856890029
MEA_Dendrogyra_cylindrus,16.995742885599913,-1.416948379032839,-2.3573589120516574
CAR_Phyllangia_americana,17.294675804633997,-0.9351949646586983,-2.8560624996423156
CAR_Rhizosmilia_maculata,16.6928605506151,-1.424545483238076,-2.104526867144515
FAV_Solenastrea_bournoni,17.4265298915801,-2.1785381118620313,-3.0211260310148216
CAR_Polycyathus,17.04698621804487,-1.9763297574237308,-3.300706829147953
CAR_Paracyathus,18.037175492546726,-2.2584168910789515,-2.51682071125273
FAV_Cladocora_arbuscula,17.8776273135863,-1.706751149806624,-2.3619502746374246
FAV_Cladocora_caespitosa,16.831978761220874,-2.495992866981153,-3.0650940348294204
RHI_Astrangia,17.890031945983974,-1.628485621424414,-3.7307243486733808
FAV_Solenastrea_hyades,17.27559539549534,-2.3869132206786143,-2.3241210644782355
OCU_Oculina_robusta,18.080263896524023,-1.820892478980294,-3.0310269154768963
OCU_Oculina_varicosa,17.593314919583435,-2.310223176428928,-4.021000594467662
OCU_Oculina_diffusa,17.86245766935524,-1.7035771641335422,-3.410139187871298
OCU_Oculina_patagonica,17.37686436618601,-2.5434802586881258,-2.6061068112535555
MUS_Blastomussa,16.67402495081133,-1.002771951548671,-1.43951839735055
EUP_Physogyra_lichtensteini,18.24551305987284,-1.5791643048721402,-4.06895661810051
EUP_Plerogyra,18.077533666199084,-1.382236977503122,-3.9993364861907215
CAR_Tethocyathus,15.90562651068561,-0.10694483499187839,0.40265853395875145
FAV_Plesiastrea_versipora,17.24952868981338,-1.3055229601927447,2.2488468212363166
OCU_Cyathelia_axillaris,16.37228321143831,-1.805636592655706,2.7542916538165114
CAR_Trochocyathus,16.8910957613392,-1.6107199581687508,1.8054653866371666
FAV_Diploastrea_heliopora,20.462690827895212,-1.3381605738292108,4.07577777753706
FAV_Montastraea_cavernosa,19.548826502560434,-3.0122084623171013,6.285602771424666
MUS_Mussa_angulosa,20.268019559017166,-2.213774661850675,5.9425680957938996
MUS_Scolymia_cubensis,20.89141330043448,-1.8186518241465899,6.035013299060835
MUS_Isophyllia_sinuosa,19.950392174118154,-1.6591322416516547,6.088016089538656
MUS_Mycetophyllia_danaana,20.93871853052041,-1.8732622694693157,5.6348679952788965
MUS_Mycetophyllia_aliciae,20.937878820286237,-1.7513770118236047,6.111822249866414
MUS_Mycetophyllia_lamarckiana,21.03017468076382,-1.5131256346672175,5.599565937817984
MUS_Mussismilia_harttii,20.484140656711944,-1.4288733649027339,5.136323093400387
MUS_Mussismilia_braziliensis,20.209581572876687,-2.0675885343545075,5.345070976016952
MUS_Mussismilia_hispida,20.346880061137124,-1.2647991342657476,6.14081973832226
FAV_Favia_leptophylla,20.098506173745985,-1.2985469596572934,6.914510606930659
FAV_Favia_fragum,20.255896397022482,-1.671225574673684,6.527827497813662
FAV_Diploria_labyrinthiformis,20.266899715417257,-2.185374765342458,5.537947290666883
FAV_Diploria_clivosa,20.594789981383485,-1.3144057106030096,6.338189424191728
FAV_Diploria_strigosa,20.323281638171483,-1.1367440103267357,5.686741027084374
FAV_Manicina_areolata,19.660861843984737,-1.939672959745888,5.5475280662052695
FAV_Colpophyllia_natans,20.872917947070263,-1.4347331235442278,5.362623015478154
MUS_Acanthastrea_hillae,20.299397316545683,-1.6876495342277442,6.344367687590316
FAV_Montastraea_multipunctata,20.588847210400868,-1.951123248316278,6.333076555994569
MUS_Micromussa,20.301637072493016,-1.8714897310207572,6.428974931077561
FAV_Moseleya_latistellata,19.734594930801162,-1.8064572737325701,7.1502350739871465
MUS_Acanthastrea_echinata,19.286008150956054,-1.3047559873591454,7.222093751593356
MUS_Acanthastrea_rotundoflora,20.26191541338336,-1.6049411640860032,7.121902598342039
PEC_Oxypora,20.29122729745276,-1.594072971319557,6.128164362658797
PEC_Echinophyllia_echinoporoides,19.77760809869484,-1.463875520506492,6.816463864023513
PEC_Echinophyllia_orpheensis,19.822227393053385,-1.7235409640166235,5.581682607198044
PEC_Echinophyllia_aspera,19.708078051806122,-1.0755799715382548,5.358035282043921
MUS_Cynarina_lacrymalis,20.380135725680805,-1.3091319204419052,6.460832621109621
MUS_Scolymia_vitiensis,20.194868555435107,-1.2894895894774026,7.857436575671996
MUS_Lobophyllia_corymbosa,19.74563969408616,-1.1045572813405726,6.511622711763574
MUS_Symphyllia_valenciennesii,20.019070731668965,-1.3062558775122246,7.7465999079446854
MUS_Symphyllia_radians,19.838017631605638,-1.7602463610023127,6.649039181333703
MUS_Symphyllia_agaricia,19.25902910797021,-0.9949824465177413,7.81667999510652
MUS_Symphyllia_recta,19.983496182687322,-1.4561804275762833,8.134037525146711
MUS_Lobophyllia_pachysepta,20.29953975096938,-1.239271414033794,7.28707207277292
MUS_Lobophyllia_hemprichii,20.10464038448634,-1.0862093796454049,7.107797293736181
MER_Orbicella_franksi,21.16866594911387,-2.4317387176371335,8.327948463271376
MER_Orbicella_annularis,22.202902662554216,-1.7285100815912449,7.974611536390838
MER_Orbicella_faveolata,22.222378856929872,-2.2118192214333043,8.057021205983478
FAV_Cyphastrea_ocellina,21.480529026021173,-0.921381474743488,6.693134276180831
FAV_Cyphastrea_chalcidicum,21.62189413483991,-1.6014857011136538,6.645323915134766
FAV_Cyphastrea_serailia,20.80125236108396,-1.51959513551749,7.143848067307951
FAV_Cyphastrea_microphthalma,20.77521743519868,-1.9362838156944786,7.150234031751627
FAV_Montastraea_salebrosa,20.19185021850455,-1.776185791349635,8.511982817730095
FAV_Echinopora_mammiformis,20.98222915083161,-2.6581534470562826,7.365378025859134
FAV_Echinopora_gemmacea,20.809957429538326,-1.8160954168194463,7.690176937987503
FAV_Echinopora_pacificus,21.23789736060873,-1.3227635023920414,7.0321247550610835
FAV_Echinopora_lamellosa,21.076186274173786,-2.0210668950879658,8.327954442243511
FAV_Echinopora_horrida,21.879335839089457,-1.7158582716812274,7.5239432670585265
EUP_Catalaphyllia_jardinei,19.707202147765074,-1.1873735611093479,7.363081562283504
FAV_Plesiastrea_devantieri,20.942963375782156,-2.1165783469244617,7.83751654291367
MER_Hydnophora_rigida,21.163152876916918,-2.7200173309395104,8.060844889035732
MER_Hydnophora_exesa,21.461670365306603,-2.6163776820492717,8.94650700571292
MER_Hydnophora_grandis,20.410735590417026,-2.761226959414694,9.210507069241423
MER_Hydnophora_microconos,21.22256115353518,-2.603935158683328,8.427129275884097
MER_Hydnophora_pilosa,20.532736677772828,-2.25878968795059,8.926689682632047
FAV_Leptoria_phrygia,18.70758108518188,-2.5969718338485857,8.569857098621412
FAV_Platygyra_sinensis,19.860584370063943,-1.8517469621723193,8.799587305413816
FAV_Platygyra_daedalea,19.962173032541873,-2.251710575982952,8.59592542665479
FAV_Platygyra_verweyi,20.342795616076224,-2.311842883906914,9.446127891715726
FAV_Platygyra_pini,20.23884154168921,-2.260785186147317,8.473413256300187
FAV_Favites_stylifera,19.74042159899862,-2.3273980537344228,8.92727434636742
FAV_Platygyra_contorta,20.07037455841459,-1.9839069683432282,8.526841322706732
FAV_Platygyra_lamellina,19.88298240539946,-2.6465457661433494,8.358131012873084
FAV_Platygyra_acuta,20.092147611440282,-2.159380030989252,8.962197343578637
FAV_Platygyra_ryukyuensis,19.738246462788503,-1.745748247370445,8.712026030330328
FAV_Favites_russelli,19.864217516407972,-1.9377106626875156,8.103129821219719
FAV_Goniastrea_australensis,19.193205716012013,-2.324046894159877,7.371246979434914
FAV_Goniastrea_deformis,19.428175497291594,-2.177391214908531,7.711251573662298
FAV_Goniastrea_aspera,21.205737963799244,-1.8888581532386697,8.027727573860997
FAV_Favites_paraflexuosa,20.73930475424975,-2.880061209769094,8.089015142379422
FAV_Montastraea_magnistellata,20.45621415890558,-2.0667834879628924,8.600858182926583
FAV_Favites_chinensis,21.090367776651117,-1.787810088204793,9.021328568282257
FAV_Montastraea_valenciennesi,20.97148257959256,-2.1052565801562375,8.240019716210186
FAV_Favites_abdita,20.843252190017427,-1.6018061392957945,9.763759234279908
FAV_Favites_complanata,20.72257344115032,-2.022149760496321,7.866507134151402
FAV_Favia_rotundata,20.60791438586913,-2.089211068535152,8.010098151115875
FAV_Montastraea_colemani,20.795069998477953,-1.6814578886951292,8.348096554369807
FAV_Favites_flexuosa,20.460633196017078,-1.898512506979077,8.964511668881437
FAV_Favites_halicora,20.424161295902362,-1.9687124801835971,8.01702648152871
FAV_Oulophyllia_bennettae,20.582528392817714,-1.5690175947144263,9.972355623133774
FAV_Oulophyllia_crispa,20.521525407682127,-1.5178263842084565,10.444302551401655
FAV_Caulastraea_echinulata,20.12380423871511,-1.48319982468502,10.38183948756612
FAV_Caulastraea_tumida,19.507911541050653,-1.7241974094587518,8.767495302094865
FAV_Caulastraea_furcata,20.53578032518809,-1.6851200612542567,8.753450145182274
PEC_Pectinia_ayleni,20.235562877704258,-3.0108010196463595,9.810241802520379
PEC_Pectinia_lactuca,20.00939720604586,-1.7430396537424198,10.346433306444403
PEC_Pectinia_alcicornis,20.305589943881113,-2.779361324130591,10.685152428531737
PEC_Pectinia_paeonia,19.974738509959067,-1.8739333284931594,10.194529134442647
PEC_Mycedium_robokaki,19.844779321684594,-1.8567408755052905,10.62086375926706
PEC_Mycedium_elephantotus,19.742938943898867,-2.4631561180474044,10.897442909610357
FAV_Favites_pentagona,20.972159241883286,-2.0101503034495387,9.871815988405041
FAV_Montastraea_curta,20.45394374258451,-1.4797299566588227,9.529828663222709
FAV_Favia_stelligera,20.1734122178351,-2.105368107440146,8.869026936667655
FAV_Goniastrea_retiformis,19.290718489490626,-2.115798330284686,8.932894313803388
FAV_Leptoria_irregularis,19.976361679494243,-3.2859862229313386,9.00242450568502
MER_Scapophyllia_cylindrica,20.451754231267984,-2.6182232370002634,9.048246440786395
FAV_Goniastrea_edwardsi,20.096575976205045,-2.2474844081985994,9.503103279307535
FAV_Goniastrea_favulus,20.047633174455274,-2.24174408848442,7.99643068405516
FAV_Goniastrea_pectinata,19.93948264944368,-1.927531583465605,8.696808291705292
MER_Merulina_scabricula,20.075782963516794,-2.5955259795696137,8.341584379827365
MER_Merulina_ampliata,19.43027064280086,-2.5615849549299567,8.828975845484564
FAV_Favia_maritima,20.62105455702915,-2.4123261832806873,9.623528533278003
FAV_Favia_truncatus,20.68372779356433,-2.0886407322816223,8.814675607080023
FAV_Favia_rosaria,19.993299580239213,-2.135906332624681,8.760415121572374
FAV_Favia_maxima,21.07059623515957,-2.088029295313551,9.577149715180393
FAV_Barabattoia,20.604475255541093,-2.583287574808601,8.4339768007981
FAV_Favia_favus,20.514919222608015,-1.6942022440675994,8.697251396668886
FAV_Montastraea_annuligera,20.448866462216813,-1.8598281436653226,9.73212560557225
FAV_Favia_laxa,20.615412923980635,-2.2648364411543565,8.829723088063236
FAV_Favia_danae,20.881166652137345,-2.1434318745221557,8.768453495373768
FAV_Favia_pallida,20.993314673849948,-2.370165532953589,9.765123163956634
FAV_Favia_matthaii,21.118221300886134,-2.565853118807179,8.818448751444642
FAV_Favia_lizardensis,20.17001237052625,-2.4888765945230844,9.186621266786542
FAV_Favia_speciosa,20.805378237396777,-1.7183106643235988,9.236054073596785
FAV_Goniastrea_palauensis,20.22545409812082,-1.1994416901336453,8.599383556504746
TRC_Trachyphyllia_geoffroyi,20.4921388105572,-2.010643884623074,8.780850627112207
FAV_Favia_rotumana,20.80784117494546,-2.4971745641364107,9.1608982994599
GUY_Guynia_annulata,-11.195527432013979,7.555641268652773,-2.9044350933045964
FUA_Fungiacyathus_pusillus,-15.161518639315435,16.113083847788733,0.28767161771871225
FUA_Fungiacyathus_marenzelleri,-16.292167026583545,16.90005556508044,1.8290459992069108
FUA_Fungiacyathus_turbinolioides,-15.353384377645684,16.57783938865453,0.5385845422381342
FUA_Fungiacyathus_fragilis,-15.222344136500414,16.94088724814303,0.5722688049516638
FUA_Fungiacyathus_stephanus,-15.778913537611665,17.51016311738951,0.7868956948185023
CAR_Deltocyathus_magnificus,-16.10487493653034,18.160334325916093,2.234498183044419
TUR_Tropidocyathus_lessoni,-15.909023812979697,17.525655813627946,1.9493664828195896
TUR_Cyathotrochus,-16.102576049772363,18.05184762297486,2.5575451730221452
CAR_Trochocyathus_rhombocolumna,-17.42547604411691,17.49659814455845,0.8057986820104912
TUR_Tropidocyathus_labidus,-17.2795684668028,17.43412643608877,0.10216439786498828
TUR_Notocyathus,-17.521632236050912,17.23740115787209,0.7343423804529153
FLA_Javania_insignis,-15.80014760891277,17.57683186671865,-1.8163732569685593
FLA_Placotrochides,-15.67453720918604,18.080171217392422,-1.4845325055317096
FLA_Javania_fusca,-16.43669143378726,17.703256933242148,-0.8996247574825919
FLA_Placotrochus_laevis,-14.951553129519056,17.809613511213513,-2.489882156003243
FLA_Rhizotrochus,-15.373676655672671,18.623837259893588,-1.7301715833834086
FLA_Truncatoflabellum_spheniscus,-14.807579505592956,17.72713796591228,-1.8436550611473965
FLA_Truncatoflabellum_australiensis,-15.18441189279279,18.186306760396697,-2.5239701795516702
FLA_Truncatoflabellum_candeanum,-15.30737875735966,18.21318475741138,-1.2189377946505067
FLA_Flabellum_apertum,-16.846867798282258,18.595410056495357,-1.0645134679167516
FLA_Flabellum_angulare,-15.844005661077057,17.886679191589895,-2.062124628953165
FLA_Flabellum_lowekeyesi,-15.904200481993731,17.50887610102869,-1.775665321783789
FLA_Javania_lamprotichum,-16.28314100337323,17.963756064237042,-1.7409450689520194
FLA_Flabellum_impensum,-15.739310064211168,17.39318313728265,-1.3986638586417295
FLA_Flabellum_deludens,-16.542580847902414,18.255188399032562,-1.9959882202464763
FLA_Flabellum_japonicum,-15.334099302657595,17.833861653681613,-2.657597367535626
FLA_Flabellum_tuthilli,-16.26276041108384,17.941394498940735,-1.2581208967462305
FLA_Truncatoflabellum_macroeschara,-15.513334246199854,17.738113063855128,-0.3390570553421082
FLA_Javania_exserta,-14.993010059048347,18.93257816599977,0.6454955280747782
FLA_Flabellum_magnificum,-14.736882254840856,18.145326417376264,-1.6977639340584254
FLA_Flabellum_arcuatile,-14.894348787774945,18.701466230072008,0.035989750801679675
FLA_Flabellum_pavoninum,-15.29884069049604,18.377339435515374,-0.4709764298967131
FLA_Truncatoflabellum_formosum,-14.907390338490657,18.33554491239099,-0.8111499842804043
FLA_Monomyces,-15.40798203218627,18.81105342059621,0.18919521665119093
FLA_Flabellum_folkesoni,-15.95188588747775,18.028505758515948,0.004639910628613029
FLA_Flabellum_lamellulosum,-16.50476762392956,18.03694949043087,-0.06760367037040393
FLA_Flabellum_vaughani,-16.010800151231564,17.80810662929407,-0.9306075930123563
DEN_Heteropsammia,-16.04890803315271,17.695795956003533,0.7714042158923454
DEN_Balanophyllia_desmophyllioides,-16.55689117666035,18.76672065612943,1.13937701800888
DEN_Endopachys,-16.520869934386727,18.506469513689726,1.0248514880224198
DEN_Balanophyllia_gigas,-16.630582909518264,19.215926153603903,0.5237614608076584
DEN_Balanophyllia_dentata,-16.87589020462447,19.250769120292567,1.690063896450272
DEN_Balanophyllia_regia,-16.124093387108275,19.843392592171966,1.1533877200007363
DEN_Balanophyllia_cornu,-16.63103009350742,20.03462955428637,0.9863492101725124
DEN_Balanophyllia_elegans,-16.66388116997042,19.63690908103948,1.139969922567382
DEN_Leptopsammia,-16.47986896437587,19.69595818698886,1.2765006615470031
DEN_Dendrophyllia,-17.049223265176625,18.800176212636405,1.5049856159699608
DEN_Enallopsammia,-16.652026612246388,19.043614589055423,2.3919049814036977
DEN_Turbinaria,-16.964234223409985,19.90544348082053,2.5594536898976927
DEN_Cladopsammia,-16.27925731274472,18.931850803894072,0.7055109249636344
DEN_Tubastraea,-16.316399692721426,19.585839644612495,0.6925517489820069
POR_Goniopora_columna,-17.11071744308971,18.29481005173002,3.5436791202045455
POR_Goniopora_stokesi,-17.707069630492906,17.905187009842823,3.2081008513571336
POR_Porites_colonensis,-17.67056403379764,17.828090709366336,1.9103106209233507
POR_Porites_panamensis,-16.40384064095058,17.96012579858373,2.717984721842725
POR_Porites_porites,-17.3322665704908,17.601472254068188,1.6813697028656556
POR_Porites_branneri,-17.12390769691417,17.92251698872249,1.7847962137338984
POR_Porites_divaricata,-16.846334139073893,17.893252924623155,1.6183875416183215
POR_Porites_furcata,-16.278156192740187,18.920459966540232,1.3231835177646527
POR_Porites_astreoides,-16.82958518730399,18.38269199602905,4.1783664644597724
POR_Porites_annae,-16.928334446973665,18.47920073551379,4.341828637072264
POR_Porites_evermanni,-16.453411209678304,18.78940289868168,4.3194459960722416
POR_Porites_compressa,-16.278697940388795,18.153921438040094,4.03678112518693
POR_Porites_duerdeni,-16.64165129524418,18.132969188592767,3.0765647901335216
POR_Porites_lobata,-16.741456373983937,18.508389465833556,5.0092527756830005
POR_Porites_rus,-15.132937710631811,18.362788735362077,4.172086687133269
POR_Porites_lichen,-15.800099120109417,18.129238929734495,3.9568071345391287
POR_Porites_randalli,-16.028495013300613,18.025026945045582,5.117591284996132
POR_Porites_cylindrica,-15.842203190933184,18.828930498587205,5.4656422580355
POR_Porites_solida,-16.423446158763575,18.291937684021004,3.4091795834705776
POR_Porites_lutea,-15.821913559750131,18.82684276222583,3.751293121928261
POR_Porites_okinawensis,-16.635630817874524,18.783654322675503,3.903625606772567
AST_Stephanocoenia_intersepta,-15.332035576770759,3.482658017819684,-0.17850704869362466
CAR_Hoplangia_durotrix,-14.578810467087918,3.831571647203997,0.6560830183590207
SID_Pseudosiderastrea_formosa,-16.777132476747525,0.35930133895735056,1.1182549294671773
SID_Pseudosiderastrea_tayami,-17.360219275526003,0.9953298359275147,0.8307689569316137
SID_Siderastrea_savignyana,-17.472267784829192,2.317698961410457,2.336766974484574
SID_Siderastrea_siderea,-17.041656161184715,1.2561621673563568,3.4033356431530204
SID_Siderastrea_radians,-17.454879885942496,1.7493573641466276,2.8353077815925216
SID_Siderastrea_glynni,-17.609552645674924,2.0368412830594895,2.9608987077630853
SID_Siderastrea_stellata,-16.476808798461107,1.89498551585399,4.366919945118417
AGA_Helioseris_cucullata,-19.285566167260615,-0.7664970155893256,0.20871719718194975
